Date,AUD,BRL,CAD,CNY,EUR,INR,JPY,KRW,MXN,NZD,NOK,RUB,SGD,ZAR,SEK,CHF,GBP,USD
4/27/11,0.672191,,0.64969,0.0953037,0.909987,0.0139727,0.00761213,0.000571524,0.0535427,0.50084,0.116836,0.0223851,0.504013,,0.101954,0.707803,1.02848,0.620389
4/28/11,0.674522,,0.649155,0.0949118,0.913398,0.0139276,0.0075239,0.00057173,0.0534888,0.495596,0.116967,0.0224532,0.503598,0.0931808,0.102178,0.706986,1.0283,0.617411
4/29/11,0.672442,0.389346,0.650347,0.0949252,0.916742,0.0139008,,0.000575323,0.0532433,0.496003,0.117802,0.0224316,0.5025,0.093581,0.102734,0.712049,,0.616919
5/2/11,0.673912,0.391774,0.649035,,0.914054,0.0139066,0.00755907,0.00057399,0.0535601,0.497194,0.117489,,,,0.102082,0.71057,,0.616064
5/3/11,0.675127,0.392849,0.651533,0.0951209,0.913855,0.0139446,,0.000579588,0.0534565,0.498787,0.117168,0.0226197,0.504368,0.0932418,0.102751,0.71299,1.01915,0.618305
5/4/11,0.668112,0.388469,0.644015,0.0948989,0.918169,0.0138364,,0.000576496,0.0530888,0.492894,0.116653,0.0225437,0.501517,0.0932557,0.102189,0.715406,1.01873,0.616966
5/5/11,0.662077,0.384722,0.637503,0.0947946,0.913138,0.01383,,,0.0527137,0.48856,0.115151,0.0226099,0.500733,0.0916379,0.101675,0.717915,1.01712,0.616402
5/6/11,0.665292,0.383619,0.646651,0.09567,0.901794,0.0138875,0.00772527,0.000578712,0.0535691,0.490169,0.113505,0.0224803,0.50355,0.0921528,0.100183,0.713743,1.02188,0.621884
5/9/11,0.672893,0.388101,0.646889,0.0961653,0.899753,0.0139812,0.00775383,0.000575999,0.053686,0.49328,,,0.507766,0.0928265,0.100234,0.71261,1.02293,0.624959
5/10/11,0.672779,0.386572,0.6513,0.0963663,0.898666,0.0139928,0.00779451,,0.0539526,0.495837,0.115163,0.0224622,0.507541,0.0927354,0.099944,0.713357,1.02241,0.625899
5/11/11,0.678989,0.389064,0.652134,0.0962116,0.897133,0.0139824,0.00772404,0.000578642,0.0538337,0.497026,0.11518,0.0226168,0.507905,0.0920009,0.100261,0.710327,1.02954,0.624875
5/12/11,0.668259,0.389254,0.651713,0.096827,0.890824,0.0140528,0.00776109,0.000585565,0.0539556,0.497371,0.114194,0.0225219,0.50916,0.0904546,0.0997502,0.708013,1.02319,0.629424
5/13/11,0.669073,0.387098,0.645854,0.0964455,0.895442,0.0139626,0.00774626,0.000579163,0.0534947,0.498199,0.114208,0.0225159,0.504189,0.0899836,0.0998901,0.707902,1.01954,0.62706
5/16/11,0.665362,0.386297,,0.0968575,0.891626,0.0139879,0.00778316,0.000578966,0.0538402,0.495271,,0.0224179,0.50447,0.089955,0.0989307,0.709711,1.0196,0.630436
5/17/11,0.667289,0.385776,0.643776,0.0966336,0.891585,,0.00772926,0.000575734,0.0534729,0.490683,,0.022376,,0.0898655,0.0990027,0.709875,1.02314,0.629162
5/18/11,0.668058,0.385951,0.646309,0.0965679,0.894033,0.0139398,0.00771998,0.00057578,0.0536027,0.493676,0.112656,0.0224058,0.506167,,,0.713125,1.0162,0.628406
5/19/11,0.668771,0.388962,0.609706,0.0966187,0.896534,0.0139725,0.00769636,0.000578343,0.0539065,0.496252,0.113881,0.0224774,0.507744,0.0911898,0.0996409,0.711197,1.01815,0.628485
5/20/11,0.670258,0.388974,0.645573,0.0967122,0.894746,0.0139876,0.00769423,0.000579391,0.0539608,0.497367,0.114302,0.0225139,0.508549,0.0911063,0.100554,0.711336,1.02019,0.628465
5/23/11,0.668513,0.391833,,0.0974247,0.887804,0.013985,0.00772434,0.000584872,0.0539884,0.502477,0.113131,0.022343,0.508791,0.0900238,0.0994099,0.716417,1.0211,0.633241
5/24/11,0.665909,0.38661,0.645972,0.0970776,0.889541,0.013953,0.00771755,0.000578339,0.0539487,0.498406,0.113483,0.0222025,0.506192,0.0899757,,0.717796,1.02068,0.631373
5/25/11,0.661105,0.388916,0.647118,0.0972934,0.889036,0.0139249,0.00770623,0.000577193,0.0540335,0.504012,0.113629,0.0221884,0.505974,0.0894399,0.0992011,0.721277,1.02553,0.631911
5/26/11,0.668042,0.386503,0.641834,0.0969756,0.891982,0.013901,0.00767774,0.000574273,0.0538301,0.502275,0.114504,0.0223032,0.506089,,0.100331,0.724149,1.02684,0.629575
5/27/11,0.670692,0.390637,0.642466,0.0967293,0.895491,0.0138853,0.00775005,0.000575657,0.0539976,0.508104,0.115265,0.0223268,0.50785,0.0906956,0.100642,0.732758,1.03027,0.627754
5/31/11,0.668991,0.391661,0.644818,0.0963374,0.898631,0.013873,0.00772665,0.000578105,0.0539558,0.511442,0.115818,0.0223263,0.506733,0.0910588,0.101289,0.732528,1.03094,0.6247
6/1/11,0.671842,0.39585,0.64349,0.0964088,0.900624,0.0139248,0.00768391,0.000580449,0.0537584,0.515633,0.116494,0.0223499,0.508076,0.0920686,0.10164,,1.0262,0.625086
6/2/11,0.662257,0.392902,0.636715,0.096097,0.901632,0.0138748,0.00770272,0.000579278,0.0534127,0.508617,,0.0222358,0.503541,0.092314,,,1.02141,0.623535
6/3/11,0.6649,0.394621,0.638058,0.0961328,0.903157,0.0138993,0.00772853,0.000576993,0.0534226,0.508369,0.11584,0.0223634,0.505705,0.0924194,0.100303,0.7408,1.01661,0.623383
6/6/11,0.666725,0.394464,0.634368,,0.906016,0.0138803,0.00773494,0.000574536,0.0530615,,0.115808,0.0223483,0.505192,0.0921558,,0.742055,1.01862,0.620729
6/7/11,0.661944,0.392191,0.635957,0.0956153,0.908043,0.013852,0.0077255,0.000575165,0.0528806,0.50484,0.115828,0.0223077,0.503281,,0.100689,0.742648,1.01823,0.61974
6/8/11,0.662018,0.393748,0.634346,0.0957466,0.906266,0.013907,0.00775972,0.000574116,0.052575,0.50934,0.114927,0.0224091,0.504259,0.0916313,0.101,0.741295,1.0157,0.62039
6/9/11,0.656976,0.392678,0.638,0.0957739,0.907386,0.0138842,0.00775643,0.000574112,0.0526344,0.510754,0.115253,0.0224126,0.504224,0.0921999,0.100632,0.739169,1.01878,0.620902
6/10/11,0.660927,0.392989,0.638446,0.0961612,0.903396,0.0139453,0.00778764,0.000575786,0.0525449,0.51481,,0.0224404,0.506937,,0.0992258,0.739955,1.01584,0.623634
6/13/11,,0.392581,0.639514,0.0963726,0.897672,0.0139376,0.00776581,0.000578414,0.0526947,0.513375,,,0.504991,0.0920707,0.0985628,,1.0185,0.625381
6/14/11,0.663279,0.392706,0.643833,0.0962045,0.901002,0.0139294,0.00777577,0.000574286,0.052857,0.509246,0.115566,0.0223531,0.505895,0.0922715,0.0989868,0.743197,1.02311,0.623617
6/15/11,0.67126,0.396469,0.641039,0.0967554,0.896017,0.0140317,0.00778126,0.000578621,0.0527942,0.513022,0.11458,0.0224743,0.508711,0.0920395,0.0986524,0.736618,1.0194,0.626936
6/16/11,0.663777,0.395278,0.640604,0.0973021,0.888315,0.0140434,0.00778934,0.000582491,0.0527253,0.50841,0.112753,0.0223678,0.509039,,0.0968582,0.742606,1.01695,0.630547
6/17/11,0.659788,0.389476,0.640049,0.0968935,0.894809,0.0139563,0.00777792,0.000575862,,0.505094,0.113706,0.0222535,0.506466,0.0924752,0.0965073,0.739191,1.01476,0.627056
6/20/11,0.662184,0.393262,0.641879,0.0970816,0.89407,0.0139604,0.00783141,0.000577703,0.052817,0.509121,0.112795,0.0222895,0.507826,0.092536,0.0972846,0.741446,1.01554,0.628079
6/21/11,0.660838,0.392002,0.643434,0.096719,0.899283,0.0139318,0.00780143,0.000577617,0.052965,0.506922,0.11366,0.0223361,0.506046,0.0925267,0.0978948,0.741585,1.01353,0.625675
6/22/11,0.663022,0.393602,0.643539,0.0967651,0.901117,0.0139649,0.00779848,0.000578632,0.0531379,0.508048,0.114551,0.0224371,0.507423,0.0924099,0.0984562,0.743621,1.00934,0.625906
6/23/11,0.663885,0.396544,0.642183,0.0972063,0.894326,0.0140057,0.00782,0.000585372,0.0529621,0.512733,0.114614,0.0224286,0.509411,0.0916442,0.0980072,0.747713,1.0059,0.629275
6/24/11,0.663115,0.396459,0.638787,0.0971766,0.894639,0.0139996,0.00781542,0.000584323,0.0529482,0.51275,0.114956,0.0223373,0.509302,0.0915121,,0.752921,1.00725,0.629141
6/27/11,0.65624,0.393922,0.63836,0.0972181,0.894186,0.0139576,0.00780033,0.000583994,0.0529256,0.505352,0.114868,0.0222059,0.506711,0.0912174,0.0966761,0.7546,1.00649,0.629487
6/28/11,0.656793,0.393967,0.640272,0.0971542,0.896747,0.0139581,0.0077852,0.000578643,0.053114,0.506381,0.114937,0.0222705,0.506208,0.0917959,0.0972834,0.754785,1.00289,0.628811
6/29/11,0.66137,0.395615,0.64509,0.0967366,0.903092,0.013931,0.00772341,0.000578721,0.0531695,0.507609,0.115699,0.0222989,0.505499,0.0914951,0.0976236,0.750942,1.00282,0.62606
6/30/11,0.671,0.397421,0.647957,0.0965488,0.90306,0.0139719,0.00774065,0.000579561,0.0532991,0.517043,0.115962,0.0224172,0.508318,0.0916656,0.0990371,0.748831,1.00022,0.624825
7/1/11,0.669512,0.400459,,0.0965967,0.905262,0.0140143,0.00772929,0.000583904,0.0536948,0.517239,0.116207,0.0224329,0.508741,0.0924731,0.0991252,0.738577,1.00092,0.624836
7/5/11,0.667,0.401248,0.650316,0.0966472,0.903558,0.014041,0.00772819,0.000587351,0.0537742,,,0.0224255,,0.0928416,0.0996307,0.739699,1.00665,0.624824
7/6/11,0.67339,0.401546,0.649867,0.0969755,0.898565,0.014141,0.00776224,0.000588942,0.0538489,0.518692,0.115697,0.0225013,0.511639,0.0926094,0.0996565,0.745075,1.00488,0.627577
7/7/11,0.674346,0.401437,0.655549,0.0970786,0.895294,0.014147,0.00776485,0.000590111,0.0542958,0.519757,0.115642,0.022455,0.512443,0.0935348,0.0988127,0.74509,1.00451,0.628409
7/8/11,0.677706,0.403954,0.653452,0.0972225,0.895933,0.0141908,0.00773964,0.000591072,0.0540738,0.523267,0.11568,0.0225573,0.514625,0.0939862,0.0993271,0.741313,1.00432,0.629078
7/11/11,0.676792,0.404067,0.653212,0.0975745,0.887489,0.0142302,0.00781816,0.000596556,0.0538393,0.527089,0.114603,0.0224825,0.516944,0.0926274,0.0980153,0.754175,1.00714,0.631395
7/12/11,0.672783,0.401787,0.656125,0.0979709,0.886493,0.0141943,0.00791345,0.000598605,0.0538185,0.524093,0.114062,0.0223484,0.516481,0.091929,0.0951722,0.76042,1.00258,0.634342
7/13/11,0.671599,0.400269,0.658551,0.0974886,0.88804,0.0141517,0.0079444,0.000591844,0.0538554,0.516619,0.113335,0.0223326,0.515332,0.0914799,0.0964677,0.760087,1.00617,0.631024
7/14/11,0.673855,0.398673,0.655262,0.0971641,0.891984,0.0141044,0.00795024,0.000590735,0.0536765,0.532917,0.113803,0.0223823,0.515741,0.0914486,0.0969781,0.770164,1.01251,0.628069
7/15/11,0.67301,0.399978,0.659401,0.0972404,0.889508,0.0141209,0.00794648,0.000595065,,0.529454,0.113076,0.0223554,0.516769,0.0910982,0.0962594,0.770217,1.01307,0.628805
7/18/11,0.669008,0.400992,0.656226,0.0975512,0.886185,0.0141566,,0.000596766,0.0535271,0.535055,0.112645,0.0223924,0.517351,0.0903729,0.0957307,0.771818,1.01421,0.630961
7/19/11,0.666854,0.397104,0.660866,0.0971212,0.889558,0.0140888,0.00794811,0.000591989,0.0537105,0.530657,0.113146,0.0223164,0.516245,0.0903223,0.0964828,0.766869,1.0125,0.628219
7/20/11,0.672031,0.399953,,0.0971089,0.891128,0.0141081,0.00792478,0.000591909,,0.537048,0.114188,0.0223644,0.516294,0.0910101,0.0966198,0.764561,1.01231,0.627246
7/21/11,0.674251,0.401438,0.664448,0.0973054,0.893099,0.0141339,0.00796815,0.000595063,0.0540543,0.538987,0.114868,0.0225014,0.517487,0.0923126,0.098033,0.763861,1.01549,0.62797
7/22/11,0.676141,0.400559,0.655892,0.0966321,0.896889,0.014043,0.00792912,0.00059057,,0.537348,0.115466,0.0224855,0.514853,0.0921105,0.0993114,0.759572,1.01636,0.623229
7/25/11,0.675068,0.4014,0.660107,0.0966986,0.896931,0.0140418,0.00795783,0.000593355,0.0534748,0.539281,0.115412,0.022484,0.515953,0.0920826,0.0981225,0.775211,1.01532,0.623735
7/26/11,0.678725,0.40238,0.657546,0.0963727,0.899105,0.0140283,0.00796558,0.000589203,0.0534823,0.536071,0.115902,0.0225555,0.5157,0.09312,,0.774417,1.01908,0.621315
7/27/11,0.686772,0.405165,0.655901,0.0964519,0.897676,0.0141388,0.00798305,0.00059018,0.0533268,0.541986,0.115657,0.0226426,0.517446,0.093403,0.0992717,0.775975,1.01829,0.621401
7/28/11,0.690299,0.399477,0.658395,0.0969028,0.890426,0.0141496,0.00801055,0.000594574,0.0534512,0.544558,0.115273,0.0226316,0.518795,0.0934414,0.0985919,0.779748,1.01918,0.624422
7/29/11,0.685053,0.399585,0.655684,0.0970471,0.891808,0.0141619,0.00806436,0.000594139,0.0532588,0.544215,0.115265,0.0225939,0.519385,0.09289,0.0981745,0.780665,1.0177,0.625391
8/1/11,,0.399176,,0.096467,0.895515,0.014103,0.00798506,0.000589914,0.052865,0.548056,0.1164,0.0225737,0.517052,0.0932006,0.0989469,,1.02026,0.621238
8/2/11,0.683884,0.402571,0.653484,0.0971822,0.887096,0.0141541,0.00808312,0.000596511,0.0532087,0.548409,0.116021,0.0225069,0.520181,0.0925113,0.0985359,0.80354,1.01913,0.626038
8/3/11,0.669546,0.398009,0.646796,,0.891066,0.0140406,0.00806632,0.00058763,0.0525962,0.537319,0.115995,0.0223345,0.515532,0.092309,0.0974513,0.803097,1.0218,0.623123
8/4/11,0.667797,0.400376,0.641577,0.0973236,0.891629,0.0141069,0.00788509,0.00059194,0.0524274,0.542409,0.115191,0.0225056,0.518689,0.0914679,0.0982037,0.808344,1.02353,0.626628
8/5/11,0.657151,0.39823,0.637298,0.0973285,0.887932,0.0140021,0.00791037,0.000592624,0.0523642,0.519774,0.114072,0.0221359,0.513416,0.0910372,0.0961957,0.817532,1.02211,0.627292
8/8/11,0.643606,0.392812,0.63132,0.0970959,0.888173,0.0138873,0.00799456,0.000583855,0.0512434,0.523414,0.114338,0.0218918,0.513044,0.0896962,0.0969557,0.819175,1.02529,0.624375
8/9/11,0.635153,0.390129,0.630919,0.0970184,0.8905,0.0138182,0.00807984,0.000581433,0.0504541,0.510507,0.113737,0.0212182,,,0.096413,0.842218,1.02139,0.624168
8/10/11,0.643792,0.380998,,0.0969847,0.89409,0.0137651,0.00807686,0.000569788,,0.521444,0.114473,0.0212349,0.513764,0.0872131,0.0965949,0.85802,1.01152,0.622322
8/11/11,0.642456,0.386557,0.632396,0.0977584,0.884738,0.0138186,0.00815601,0.000579013,0.05049,0.506959,0.11313,0.0212655,0.515039,0.0853863,0.0959178,0.843763,1.01142,0.625566
8/12/11,0.642829,0.383118,0.632364,0.097654,0.890215,0.0137693,0.00811525,0.0005754,,0.517761,0.113752,0.0212161,0.515014,0.0869261,0.0954692,0.812792,1.01709,0.624712
8/15/11,0.650478,0.386037,0.633991,0.0975324,0.892481,,0.00810026,0.000574487,0.0509475,0.52037,0.113395,0.0216137,0.516752,0.0867048,0.0963721,0.791322,1.01735,0.62372
8/16/11,0.651375,0.390018,0.633914,0.0973505,0.893641,0.0137528,0.00809776,0.00057691,0.0507468,0.518636,0.113623,0.021681,0.517516,0.0867232,0.0964796,0.797326,1.01916,0.622313
8/17/11,0.650697,0.389686,0.631672,0.0969282,0.898011,0.0136721,0.00808738,0.000579721,0.0509903,0.517456,0.115152,0.0215977,0.514773,0.0873154,0.0968511,0.786387,1.02033,0.620302
8/18/11,0.652883,0.392607,0.627711,0.097197,0.893029,0.0136263,0.00810825,0.000579376,0.0502484,0.519944,0.114439,0.0214965,0.515081,0.0867588,0.0978566,0.781168,1.02528,0.621497
8/19/11,0.643244,0.387382,0.631752,0.0971722,0.895053,,0.00812925,0.00058026,0.0508402,0.511459,0.11391,0.0212571,0.512869,0.086664,0.0961883,0.787213,1.02727,0.622213
8/22/11,0.645219,0.388986,0.627029,0.0970078,0.894789,0.0135108,0.00808361,0.000573295,0.0504946,0.508701,0.114189,0.0212207,0.512906,0.0863013,0.0970958,0.789648,1.02398,0.620821
8/23/11,0.648376,0.387159,0.627522,0.0968639,0.896359,0.0135654,0.0080714,0.000572091,0.0502447,0.50985,0.1148,0.021406,0.51355,0.0863524,0.0979523,0.786053,1.02416,0.619803
8/24/11,0.649916,0.386686,0.627621,0.0970468,0.894976,0.013548,0.00807619,0.000573626,0.0500266,0.516783,0.114119,0.0214537,0.514427,0.086071,0.0977351,0.78572,1.02389,0.62009
8/25/11,0.648527,0.387414,0.631284,0.0971867,0.896268,0.01347,0.00807188,0.000575879,0.0500063,0.515242,0.115084,0.0215138,0.514126,0.086123,0.0985134,0.782389,1.01694,0.621373
8/26/11,0.651809,0.384723,0.630753,0.0971823,0.895057,0.0134958,0.0080274,0.000572635,0.0497372,0.515146,0.115142,0.0215256,0.514983,0.0863648,0.0984618,0.782131,1.01413,0.621481
8/29/11,0.658602,0.384744,0.633923,0.0970488,0.898161,0.013516,0.00807893,0.000571671,0.0499385,0.520905,0.115534,0.0215939,0.513396,0.0879812,0.0988578,0.760428,,0.619977
8/30/11,0.663727,0.389231,0.6349,0.0973794,0.895456,0.0135106,0.00808633,0.000577842,0.0498052,0.527562,0.115215,0.0215463,,0.0877712,0.0983841,0.756949,1.0149,0.621758
8/31/11,0.664301,0.390697,0.635083,0.0972905,0.897872,,0.00811287,0.000579794,0.0503211,0.529776,0.116011,0.0214799,0.515827,0.0882941,0.0978019,0.767591,1.01196,0.621365
9/1/11,0.66849,0.393512,0.640466,0.0978064,0.892215,,0.00811673,0.000583503,0.0509381,0.532519,0.116098,0.0216185,0.519101,0.0890035,0.102026,0.781118,1.01207,0.624582
9/2/11,0.668647,0.389518,0.636563,0.0977819,0.890634,0.0136119,0.00812784,0.000587758,0.050494,0.532256,0.116021,0.0214996,0.518625,0.0891458,0.0970905,0.800598,1.01309,0.624787
9/6/11,0.658729,0.379387,0.632517,0.098024,0.883759,0.0135882,0.00816071,0.000586749,0.050105,0.51901,0.116337,0.0211688,0.518636,0.0878772,0.096976,0.73857,1.00906,0.626824
9/7/11,0.667039,0.379618,0.636973,0.0984117,0.883594,0.0136793,0.0081544,0.000587348,0.0504986,0.519669,0.117148,0.0213465,0.520953,0.0880448,0.0983779,0.73422,1.0061,0.62952
9/8/11,0.667133,0.379671,0.638612,0.0985472,0.884221,0.0136338,0.00813762,0.000587485,0.0503864,0.524904,0.116984,0.0213416,0.520509,0.0877925,0.0988194,0.728966,1.0053,0.629608
9/9/11,0.673189,0.38286,,0.0992219,0.876338,0.013675,0.0081796,0.000591206,,0.530039,0.116356,0.021362,0.521798,0.0876587,0.0987123,0.721144,1.01143,0.634246
9/12/11,0.659099,0.380045,0.640241,,0.870554,0.0135722,0.00822565,,0.0499258,0.522868,0.114689,0.0210368,0.517106,0.0868104,0.0965057,0.719919,1.01106,0.637488
9/13/11,0.658907,0.376979,0.643361,0.099568,0.869263,0.0135256,0.00826916,,0.0493865,0.525189,0.11249,0.0211035,0.516337,0.0866926,0.0950121,0.721795,1.00808,0.637056
9/14/11,0.649415,0.371195,0.641326,0.0994208,0.872816,0.0132973,0.00826503,0.000590842,0.0490371,0.523283,0.112679,0.0209373,0.508923,0.0864602,0.0945685,0.724579,1.00378,0.635746
9/15/11,0.647312,0.366548,0.6421,0.0992029,0.874173,0.013246,0.00825975,0.000575871,0.0490748,0.51899,0.113007,0.0207738,0.508496,0.0857453,0.0942736,0.725874,1.00344,0.633688
9/16/11,0.655803,0.37059,0.645947,0.0993671,0.87229,0.0133544,0.00825432,0.000572089,,0.521663,0.112729,0.0207623,0.5114,0.0854955,0.0955984,0.724908,1.00263,0.633932
9/19/11,0.651031,0.371937,0.643393,0.0997416,0.8687,0.0133256,,0.000575327,0.0482959,0.525958,0.112221,0.0206308,0.506103,0.0843679,0.0951174,0.721457,1.00192,0.63683
9/20/11,0.648473,0.358227,0.641192,0.0996116,0.872393,0.0131962,0.00831572,0.000566978,0.0483272,0.520954,0.1124,0.0202032,0.501157,0.0829561,0.0949347,0.722187,0.999212,0.636319
9/21/11,0.654509,0.356355,0.637699,0.0998567,0.868349,0.0132973,0.00834062,0.000553456,0.0475069,0.523009,0.111944,0.0202726,0.505121,0.0802073,0.0958151,0.711754,0.997366,0.636806
9/22/11,0.643668,0.351168,0.621488,0.100604,0.863274,0.013149,0.00836179,0.000559567,0.04621,0.513291,0.110294,0.0201167,0.498629,0.0779416,0.0943342,0.699733,0.989479,0.641935
9/23/11,0.625965,0.337273,0.623768,0.100463,0.861344,0.0129124,,0.000544678,0.0465467,0.50244,0.109231,0.0199748,0.49339,0.0767074,0.0942494,0.707276,0.989615,0.641358
9/26/11,0.619527,0.341893,0.619535,0.1005,0.864725,0.0129088,0.00835992,0.000540082,0.046865,0.495071,0.110495,0.019732,0.491059,0.0799367,0.0924563,0.706994,0.993985,0.640537
9/27/11,0.632442,0.346729,0.627555,0.100304,0.868433,0.0130041,0.00838193,0.000539879,0.0479366,0.49865,0.11148,0.0198491,0.496345,0.0813624,0.0939079,0.687435,0.995957,0.639541
9/28/11,0.627274,0.353527,0.622623,0.100063,0.867793,0.0130164,0.00831764,0.000539656,0.047433,0.502175,0.111041,0.0200085,0.493207,0.0812347,0.094467,0.712196,0.997857,0.636632
9/29/11,0.625812,0.351918,0.617202,0.100222,0.868723,0.0130403,0.00833742,0.000544097,0.047416,0.494116,0.110763,0.0200176,0.492447,0.0811888,0.0940527,0.712601,0.997994,0.638063
9/30/11,0.626335,0.350095,0.616382,0.100766,0.864677,,0.00835651,0.000542907,0.0464048,0.492884,0.109619,0.0199427,0.49247,0.0792249,0.0933808,0.710405,0.99864,0.640359
10/3/11,,0.346797,0.615996,,0.857059,0.013013,0.00835195,,0.0462772,0.490492,0.109514,0.0197337,0.489422,0.0790049,0.0931705,0.707714,0.998156,0.6431
10/4/11,0.614448,0.343834,0.609946,,0.85253,0.0131381,0.00843379,0.000549009,0.0462936,0.487289,0.108797,0.0197916,0.491256,0.0777547,0.0933611,0.701809,0.994564,0.646787
10/5/11,0.613995,0.341181,,,0.858011,0.0130785,0.00838763,0.000536333,0.0470701,0.488867,0.109853,0.0197115,0.491918,0.0796517,0.0937582,0.701637,0.995233,0.643331
10/6/11,0.620243,0.34858,0.616816,,0.853647,,0.00838336,0.000539533,0.0475347,0.493441,0.1091,0.0197899,0.493245,0.0799368,0.0937252,0.695351,0.995503,0.643339
10/7/11,0.627651,0.354184,0.621262,,0.861978,0.0130574,0.00836557,0.000540737,0.0481917,0.49342,0.110509,0.0199264,0.495742,0.0808023,0.09441,0.697206,0.995888,0.641639
10/11/11,0.636474,0.36518,0.620454,0.10054,0.868482,0.0130178,0.00832261,0.000544127,0.0478938,0.500333,0.111615,0.0203093,0.498953,0.0801071,0.0958681,0.700231,0.998687,0.638261
10/12/11,0.629419,0.359506,0.624572,0.0998168,0.873886,0.0128923,0.00827552,0.00054528,0.0480146,0.49541,0.112281,0.0202073,0.492945,0.0813745,0.0949625,0.707394,1.00079,0.634815
10/13/11,0.648449,0.360062,0.621017,0.0997532,0.872759,0.0129702,0.00824853,0.000542304,0.0475729,0.505204,0.112513,0.0203772,0.498156,0.08071,0.0964835,0.707857,0.999219,0.635797
10/14/11,0.646885,0.361941,0.625504,0.0995419,0.876329,0.0129346,0.00824713,0.000548099,0.0478257,0.504268,0.113141,0.0204804,0.498899,0.0810195,0.0952758,0.70687,1.00079,0.634699
10/17/11,0.654091,0.365399,0.625411,0.0996574,0.874662,0.0129866,0.00821686,0.000547201,0.0477554,0.510918,0.113121,0.0206564,0.501673,0.0804813,0.0965624,0.708139,0.999867,0.634917
10/18/11,0.648977,0.363751,0.625924,0.0997862,0.869967,0.0129452,0.00827967,0.00055523,0.047315,0.504194,0.112103,0.0205405,0.501994,0.0789553,0.0950039,0.705632,1.00133,0.636127
10/19/11,0.65355,0.357407,0.624969,0.0994035,0.875961,0.0128806,0.00825367,0.000552235,0.0473682,0.503925,0.113247,0.0204836,0.501083,0.0793781,0.0958959,0.705658,1.00094,0.633469
10/20/11,0.645393,0.360241,0.620638,0.0996305,0.875596,,0.0082531,,0.0464157,0.502832,0.113589,0.0202101,0.499306,0.0783126,0.0952619,0.707777,1.00129,0.634168
10/21/11,0.648627,0.356172,,0.0997852,0.876053,0.0126805,0.0082714,0.000557186,0.0466862,0.503867,0.113684,0.0202614,0.495716,0.0780701,0.0957998,0.712105,1.0045,0.634913
10/24/11,0.657791,0.35558,0.630155,0.0995473,0.876549,0.0126852,0.00829656,0.000550338,0.0468988,,0.113964,0.0205224,0.497729,0.078935,0.0966471,0.713446,1.0075,0.632613
10/25/11,0.660029,0.362841,0.621451,0.099393,0.877391,0.0126943,0.00828166,0.0005541,0.0468842,0.507472,0.114162,0.0206708,0.499525,0.0797833,0.0962384,0.717832,1.00965,0.6304
10/26/11,0.654399,0.358976,0.624379,0.0993893,0.878355,,0.00829521,0.000559167,0.0467472,0.502278,0.114368,0.0206287,,0.0792935,0.0963672,0.721525,1.00847,0.630685
10/27/11,0.659304,0.362558,0.632234,0.0990228,0.882382,,0.00824242,0.000556057,0.0476285,0.502979,0.115253,0.0207845,0.497245,0.0806838,0.0971886,0.719678,1.00684,0.628567
10/28/11,0.667763,0.369278,0.628888,0.0989389,0.886677,0.0128264,0.00825447,0.000556855,0.0477522,0.514911,0.115566,0.0209442,0.503202,0.0810169,0.0983885,0.724918,1.00866,0.626184
10/31/11,0.662651,0.375376,0.634681,0.0997195,0.882841,0.0129027,0.00796157,0.000570897,0.0478412,0.517497,0.114632,0.0209317,0.504364,0.0805308,0.0978775,0.724361,1.0104,0.630556
11/1/11,0.665896,0.36306,0.62455,0.10063,0.867925,0.0129771,0.00815513,0.00057629,0.0467352,0.514119,0.111875,0.0207838,0.506011,0.0782322,0.0965229,0.714272,1.01289,0.636916
11/2/11,0.657311,,0.626877,0.100285,0.876562,0.0128889,0.00812565,0.000569868,,0.504901,0.112982,0.0206882,0.498607,0.0794533,0.0963344,0.718886,1.01507,0.634776
11/3/11,0.649993,0.366696,0.626248,0.100351,0.873485,0.0128459,,0.000563134,0.0472833,0.499877,0.113131,0.0205617,0.495741,0.0803865,0.0954547,0.720356,1.0158,0.634201
11/4/11,0.657894,0.364992,0.622422,0.100313,0.872693,0.0129101,0.00811301,0.000559988,0.0470405,0.503416,0.112403,,0.499863,0.0811197,0.0962475,0.717502,1.01532,0.633626
11/7/11,0.658437,0.361086,0.624268,0.100456,0.872624,,0.0081265,0.00057074,0.0472109,0.506099,0.112633,0.0207726,,0.0795432,0.095779,0.708,1.01944,0.635005
11/8/11,0.655388,0.362864,0.625994,0.100362,0.875204,0.0128546,0.00813271,0.00056929,0.0474224,0.505775,0.113295,0.0208108,0.49977,0.0799952,0.0965,0.707172,1.01917,0.634758
11/9/11,0.659641,0.362606,0.626194,0.100784,0.868459,0.0127968,0.00821229,0.000570659,0.0470993,0.508602,0.111849,0.0211614,0.501794,,0.0971967,0.704832,1.0172,0.637027
11/10/11,0.647243,0.36172,0.626034,0.100733,0.868604,,0.00820066,0.000571775,0.0470373,0.497967,0.112193,0.0206815,0.493371,0.0796699,0.0950969,0.704738,1.01501,0.637929
11/11/11,0.64724,0.362412,,0.100612,0.869569,0.01267,0.00821466,0.000561621,0.0474824,0.495177,0.112174,0.0208675,0.494256,0.0801892,0.0956728,0.702367,1.01431,0.637047
